,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
1,301 YISHUN AVENUE 2 OCBC YISHUN MRT STATION SINGAPORE 769093,301,OCBC YISHUN MRT STATION,1.429588766,103.83505040000001,103.83505040000001,769093,YISHUN AVENUE 2,OCBC YISHUN MRT STATION,28192.72391,45702.179189999995,769093
2,301 YISHUN AVENUE 2 DBS YISHUN MRT STATION SINGAPORE 769093,301,DBS YISHUN MRT STATION,1.429525229,103.83499509999999,103.83499509999999,769093,YISHUN AVENUE 2,DBS YISHUN MRT STATION,28186.576489999996,45695.1536,769093
3,301 YISHUN AVENUE 2 DBS NTUC YISHUN MRT STATION SINGAPORE 769093,301,DBS NTUC YISHUN MRT STATION,1.429525229,103.83499509999999,103.83499509999999,769093,YISHUN AVENUE 2,DBS NTUC YISHUN MRT STATION,28186.576489999996,45695.1536,769093
4,301 YISHUN AVENUE 2 CITIBANK YISHUN SMRT STATION SINGAPORE 769093,301,CITIBANK YISHUN SMRT STATION,1.429517287,103.8350583,103.8350583,769093,YISHUN AVENUE 2,CITIBANK YISHUN SMRT STATION,28193.602110000003,45694.2754,769093
5,301 YISHUN AVENUE 2 UOB YISHUN MRT STATION SINGAPORE 769093,301,UOB YISHUN MRT STATION,1.429445808,103.8350583,103.8350583,769093,YISHUN AVENUE 2,UOB YISHUN MRT STATION,28193.602110000003,45686.37161,769093
0,12 KALLANG AVENUE APERIA SINGAPORE 339511,12,APERIA,1.30974242,103.8641016,103.8641016,339511,KALLANG AVENUE,APERIA,31425.86637,32450.20122,339511
1,12 KALLANG AVENUE JOSIAH BABIES (APERIA) SINGAPORE 339511,12,JOSIAH BABIES (APERIA),1.30974242,103.8641017,103.8641017,339511,KALLANG AVENUE,JOSIAH BABIES (APERIA),31425.8667,32450.201189999996,339511
2,12 KALLANG AVENUE IMONTESSORI PTE. LTD. SINGAPORE 339511,12,IMONTESSORI PTE. LTD.,1.30974242,103.8641017,103.8641017,339511,KALLANG AVENUE,IMONTESSORI PTE. LTD.,31425.8667,32450.201189999996,339511
3,12 KALLANG AVENUE DBS APERIA BRANCH SINGAPORE 339511,12,DBS APERIA BRANCH,1.309711207,103.86432640000001,103.86432640000001,339511,KALLANG AVENUE,DBS APERIA BRANCH,31450.88331,32446.7501,339511
0,15 SIGLAP ROAD MANDARIN GARDENS SINGAPORE 448912,15,MANDARIN GARDENS,1.3070607570000001,103.9237698,103.9237698,448912,SIGLAP ROAD,MANDARIN GARDENS,38066.38147,32153.83683,448912
0,5 JALAN PAPAN ASPRI-WESTLITE PAPAN SINGAPORE 619396,5,ASPRI-WESTLITE PAPAN,1.322138268,103.7274213,103.7274213,619396,JALAN PAPAN,ASPRI-WESTLITE PAPAN,16214.679559999999,33821.10071,619396
1,5 JALAN PAPAN DBS WESTLITE DORMITORY (JALAN PAPAN) SINGAPORE 619396,5,DBS WESTLITE DORMITORY (JALAN PAPAN),1.322072015,103.7275458,103.7275458,619396,JALAN PAPAN,DBS WESTLITE DORMITORY (JALAN PAPAN),16228.5317,33813.77422,619396
0,1 STADIUM PLACE KALLANG WAVE MALL SINGAPORE 397628,1,KALLANG WAVE MALL,1.303843272,103.8727507,103.8727507,397628,STADIUM PLACE,KALLANG WAVE MALL,32388.43522,31797.917060000003,397628
1,1 STADIUM PLACE OCBC KALLANG WAVE BRANCH SINGAPORE 397628,1,OCBC KALLANG WAVE BRANCH,1.3030751520000001,103.8731497,103.8731497,397628,STADIUM PLACE,OCBC KALLANG WAVE BRANCH,32432.842289999997,31712.983010000004,397628
2,1 STADIUM PLACE OCBC KALLANG WAVE - FAIRPRICE SINGAPORE 397628,1,OCBC KALLANG WAVE - FAIRPRICE,1.303071576,103.87304470000001,103.87304470000001,397628,STADIUM PLACE,OCBC KALLANG WAVE - FAIRPRICE,32421.15597,31712.58744,397628
0,511 CANBERRA ROAD SEMBAWANG MART SINGAPORE 750511,511,SEMBAWANG MART,1.453775808,103.8195905,103.8195905,750511,CANBERRA ROAD,SEMBAWANG MART,26472.2867,48376.665460000004,750511
1,511 CANBERRA ROAD BERRY TREE PRESCHOOL@SEMBAWANG PRIVATE LIMITED SINGAPORE 750511,511,BERRY TREE PRESCHOOL@SEMBAWANG PRIVATE LIMITED,1.453845188,103.81954329999999,103.81954329999999,750511,CANBERRA ROAD,BERRY TREE PRESCHOOL@SEMBAWANG PRIVATE LIMITED,26467.03871,48384.33719,750511
2,511 CANBERRA ROAD MLC (WELLINGTON) PTE. LTD. SINGAPORE 750511,511,MLC (WELLINGTON) PTE. LTD.,1.453845188,103.81954329999999,103.81954329999999,750511,CANBERRA ROAD,MLC (WELLINGTON) PTE. LTD.,26467.03871,48384.33719,750511
3,511 CANBERRA ROAD OCBC CANBERRA ROAD - FAIRPRICE SINGAPORE 750511,511,OCBC CANBERRA ROAD - FAIRPRICE,1.453610144,103.8196256,103.8196256,750511,CANBERRA ROAD,OCBC CANBERRA ROAD - FAIRPRICE,26476.1906,48358.34719,750511
4,511 CANBERRA ROAD DBS NTUC CANBERRA ROAD SINGAPORE 750511,511,DBS NTUC CANBERRA ROAD,1.45384519,103.81954329999999,103.81954329999999,750511,CANBERRA ROAD,DBS NTUC CANBERRA ROAD,26467.03829,48384.3374,750511
5,511 CANBERRA ROAD ZULFA KINDERGARTEN @ SEMBAWANG MART PTE LTD SINGAPORE 750511,511,ZULFA KINDERGARTEN @ SEMBAWANG MART PTE LTD,1.453845188,103.81954329999999,103.81954329999999,750511,CANBERRA ROAD,ZULFA KINDERGARTEN @ SEMBAWANG MART PTE LTD,26467.03871,48384.33719,750511
0,51 SOON LEE ROAD DBS SCAL RECREATION CENTRE SINGAPORE 628088,51,DBS SCAL RECREATION CENTRE,1.33212291,103.6990703,103.6990703,628088,SOON LEE ROAD,DBS SCAL RECREATION CENTRE,13059.5439,34925.30687,628088
1,51 SOON LEE ROAD SCAL RECREATION CENTRE SINGAPORE 628088,51,SCAL RECREATION CENTRE,1.332013295,103.6990734,103.6990734,628088,SOON LEE ROAD,SCAL RECREATION CENTRE,13059.89762,34913.18615,628088
0,30 WOODLANDS AVENUE 1 THE WOODGROVE SINGAPORE 739065,30,THE WOODGROVE,1.429402782,103.78132540000001,103.78132540000001,739065,WOODLANDS AVENUE 1,THE WOODGROVE,22213.93334,45681.679560000004,739065
1,30 WOODLANDS AVENUE 1 DBS NTUC THE WOODGROVE SINGAPORE 739065,30,DBS NTUC THE WOODGROVE,1.429384741,103.7812921,103.7812921,739065,WOODLANDS AVENUE 1,DBS NTUC THE WOODGROVE,22210.2299,45679.684689999995,739065
2,30 WOODLANDS AVENUE 1 OCBC WOODLANDS AVENUE 1 - FAIRPRICE SINGAPORE 739065,30,OCBC WOODLANDS AVENUE 1 - FAIRPRICE,1.429336335,103.7813373,103.7813373,739065,WOODLANDS AVENUE 1,OCBC WOODLANDS AVENUE 1 - FAIRPRICE,22215.25663,45674.3321,739065
0,460 ALEXANDRA ROAD CASINO REGULATORY AUTHORITY (CRA) SINGAPORE 119963,460,CASINO REGULATORY AUTHORITY (CRA),1.2736786979999999,103.80136359999999,103.80136359999999,119963,ALEXANDRA ROAD,CASINO REGULATORY AUTHORITY (CRA),24443.65599,28462.461919999998,119963
1,460 ALEXANDRA ROAD EDUCAZION PTE. LTD. SINGAPORE 119963,460,EDUCAZION PTE. LTD.,1.27367658,103.80112690000001,103.80112690000001,119963,ALEXANDRA ROAD,EDUCAZION PTE. LTD.,24417.322999999997,28462.2281,119963
2,460 ALEXANDRA ROAD GEOWORKS (SINGAPORE LAND AUTHORITY) SINGAPORE 119963,460,GEOWORKS (SINGAPORE LAND AUTHORITY),1.273625583,103.8012223,103.8012223,119963,ALEXANDRA ROAD,GEOWORKS (SINGAPORE LAND AUTHORITY),24427.938680000003,28456.588939999998,119963
3,460 ALEXANDRA ROAD PSA BUILDING SINGAPORE 119963,460,PSA BUILDING,1.2736989090000002,103.8012778,103.8012778,119963,ALEXANDRA ROAD,PSA BUILDING,24434.10929,28464.69685,119963
4,460 ALEXANDRA ROAD SHIPPING DIVISION SINGAPORE 119963,460,SHIPPING DIVISION,1.273716122,103.80120090000001,103.80120090000001,119963,ALEXANDRA ROAD,SHIPPING DIVISION,24425.55559,28466.60031,119963
5,460 ALEXANDRA ROAD MINISTRY OF TRANSPORT (MOT) SINGAPORE 119963,460,MINISTRY OF TRANSPORT (MOT),1.273666538,103.8012059,103.8012059,119963,ALEXANDRA ROAD,MINISTRY OF TRANSPORT (MOT),24426.11234,28461.11757,119963
6,460 ALEXANDRA ROAD DBS NTUC ALEXANDRA RETAIL CENTRE SINGAPORE 119963,460,DBS NTUC ALEXANDRA RETAIL CENTRE,1.2738426390000002,103.801375,103.801375,119963,ALEXANDRA ROAD,DBS NTUC ALEXANDRA RETAIL CENTRE,24444.933999999997,28480.58966,119963
7,460 ALEXANDRA ROAD HSBC ALEXANDRA BRANCH SINGAPORE 119963,460,HSBC ALEXANDRA BRANCH,1.2741761999999999,103.80152009999999,103.80152009999999,119963,ALEXANDRA ROAD,HSBC ALEXANDRA BRANCH,24461.08245,28517.4729,119963
8,460 ALEXANDRA ROAD UOB ALEXANDRA RETAIL CENTRE SINGAPORE 119963,460,UOB ALEXANDRA RETAIL CENTRE,1.273621827,103.80127890000001,103.80127890000001,119963,ALEXANDRA ROAD,UOB ALEXANDRA RETAIL CENTRE,24434.23351,28456.1736,119963
9,460 ALEXANDRA ROAD ALEXANDRA RETAIL CENTRE (ARC) SINGAPORE 119963,460,ALEXANDRA RETAIL CENTRE (ARC),1.274148936,103.80139940000001,103.80139940000001,119963,ALEXANDRA ROAD,ALEXANDRA RETAIL CENTRE (ARC),24447.64755,28514.45842,119963
0,463 SEMBAWANG DRIVE SEMBAWANG RIVERLODGE SINGAPORE 750463,463,SEMBAWANG RIVERLODGE,1.455512086,103.81454029999999,103.81454029999999,750463,SEMBAWANG DRIVE,SEMBAWANG RIVERLODGE,25910.27995,48568.658489999994,750463
1,463 SEMBAWANG DRIVE DBS SEMBAWANG DRIVE 463 SINGAPORE 750463,463,DBS SEMBAWANG DRIVE 463,1.455553884,103.8146493,103.8146493,750463,SEMBAWANG DRIVE,DBS SEMBAWANG DRIVE 463,25922.41417,48573.28017,750463
0,8 SELETAR NORTH LINK DBS PPT LODGE 1A SINGAPORE 797455,8,DBS PPT LODGE 1A,1.418331386,103.8964479,103.8964479,797455,SELETAR NORTH LINK,DBS PPT LODGE 1A,35025.38481,44457.4906,797455
1,8 SELETAR NORTH LINK PPT LODGE 1A SINGAPORE 797455,8,PPT LODGE 1A,1.418626419,103.8967762,103.8967762,797455,SELETAR NORTH LINK,PPT LODGE 1A,35061.92375,44490.11479,797455
0,11 TECH PARK CRESCENT TUAS TECHPARK SINGAPORE 638121,11,TUAS TECHPARK,1.311002407,103.6315723,103.6315723,638121,TECH PARK CRESCENT,TUAS TECHPARK,5547.5000740000005,32590.407580000003,638121
0,77 CIRCUIT ROAD SINGAPORE 370077,77,NIL,1.328556562,103.88534990000001,103.88534990000001,370077,CIRCUIT ROAD,77 CIRCUIT ROAD SINGAPORE 370077,33790.55429,34530.6123,370077
1,77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077,77,DBS NTUC CIRCUIT ROAD,1.328633731,103.8853726,103.8853726,370077,CIRCUIT ROAD,DBS NTUC CIRCUIT ROAD,33793.0816,34539.1453,370077
2,77 CIRCUIT ROAD OCBC CIRCUIT ROAD - FAIRPRICE SINGAPORE 370077,77,OCBC CIRCUIT ROAD - FAIRPRICE,1.328556562,103.88534990000001,103.88534990000001,370077,CIRCUIT ROAD,OCBC CIRCUIT ROAD - FAIRPRICE,33790.55429,34530.6123,370077
0,6 SCOTTS ROAD SCOTTS SQUARE SINGAPORE 228209,6,SCOTTS SQUARE,1.305767209,103.83307690000001,103.83307690000001,228209,SCOTTS ROAD,SCOTTS SQUARE,27973.10106,32010.621810000004,228209
1,6 SCOTTS ROAD THE SCOTTS SINGAPORE 228209,6,THE SCOTTS,1.305870853,103.8331204,103.8331204,228209,SCOTTS ROAD,THE SCOTTS,27977.949689999998,32022.0822,228209
2,6 SCOTTS ROAD DBS NTUC SCOTTS SQUARE SINGAPORE 228209,6,DBS NTUC SCOTTS SQUARE,1.305855826,103.8329844,103.8329844,228209,SCOTTS ROAD,DBS NTUC SCOTTS SQUARE,27962.8041,32020.42061,228209
3,6 SCOTTS ROAD OCBC SCOTTS SQUARE - FAIRPRICE SINGAPORE 228209,6,OCBC SCOTTS SQUARE - FAIRPRICE,1.305806097,103.83305959999998,103.83305959999998,228209,SCOTTS ROAD,OCBC SCOTTS SQUARE - FAIRPRICE,27971.1791,32014.9218,228209
4,6 SCOTTS ROAD OCBC SCOTTS SQUARE SINGAPORE 228209,6,OCBC SCOTTS SQUARE,1.305806097,103.83305959999998,103.83305959999998,228209,SCOTTS ROAD,OCBC SCOTTS SQUARE,27971.1791,32014.9218,228209
0,21 CHOA CHU KANG AVENUE 4 DBS LOT 1 SINGAPORE 689812,21,DBS LOT 1,1.385068365,103.74495040000001,103.74495040000001,689812,CHOA CHU KANG AVENUE 4,DBS LOT 1,18165.74801,40779.52159,689812
1,"21 CHOA CHU KANG AVENUE 4 LOT ONE, SHOPPERS' MALL SINGAPORE 689812",21,"LOT ONE, SHOPPERS' MALL",1.385111549,103.7450362,103.7450362,689812,CHOA CHU KANG AVENUE 4,"LOT ONE, SHOPPERS' MALL",18175.29537,40784.29637,689812
2,21 CHOA CHU KANG AVENUE 4 DBS NTUC LOT 1 SHOPPERS' MALL SINGAPORE 689812,21,DBS NTUC LOT 1 SHOPPERS' MALL,1.385068365,103.74495040000001,103.74495040000001,689812,CHOA CHU KANG AVENUE 4,DBS NTUC LOT 1 SHOPPERS' MALL,18165.74801,40779.52159,689812
3,21 CHOA CHU KANG AVENUE 4 OCBC LOT 1 SHOPPERS MALL SINGAPORE 689812,21,OCBC LOT 1 SHOPPERS MALL,1.38511155,103.7450362,103.7450362,689812,CHOA CHU KANG AVENUE 4,OCBC LOT 1 SHOPPERS MALL,18175.2954,40784.2964,689812
4,21 CHOA CHU KANG AVENUE 4 CHOA CHU KANG PUBLIC LIBRARY SINGAPORE 689812,21,CHOA CHU KANG PUBLIC LIBRARY,1.38493874,103.7450225,103.7450225,689812,CHOA CHU KANG AVENUE 4,CHOA CHU KANG PUBLIC LIBRARY,18173.77105,40765.18807,689812
5,21 CHOA CHU KANG AVENUE 4 SHAW THEATRES LOT ONE SINGAPORE 689812,21,SHAW THEATRES LOT ONE,1.385069923,103.7452389,103.7452389,689812,CHOA CHU KANG AVENUE 4,SHAW THEATRES LOT ONE,18197.85323,40779.69273,689812
0,387 UPPER ALJUNIED ROAD SINGAPORE 367872,387,NIL,1.333123242,103.87884190000001,103.87884190000001,367872,UPPER ALJUNIED ROAD,387 UPPER ALJUNIED ROAD SINGAPORE 367872,33066.270280000004,35035.55827,367872
0,31 OCEAN WAY QUAYSIDE ISLE SINGAPORE 098375,31,QUAYSIDE ISLE,1.247758615,103.8419211,103.8419211,098375,OCEAN WAY,QUAYSIDE ISLE,28957.40139,25596.33306,098375
1,31 OCEAN WAY DBS QUAYSIDE ISLE SINGAPORE 098375,31,DBS QUAYSIDE ISLE,1.2470699790000002,103.84218299999999,103.84218299999999,098375,OCEAN WAY,DBS QUAYSIDE ISLE,28986.54731,25520.18741,098375
2,31 OCEAN WAY QUAYSIDE ISLE PREPARATORY SCHOOL SINGAPORE 098375,31,QUAYSIDE ISLE PREPARATORY SCHOOL,1.247758619,103.8419211,103.8419211,098375,OCEAN WAY,QUAYSIDE ISLE PREPARATORY SCHOOL,28957.4023,25596.33349,098375
0,739A BEDOK RESERVOIR ROAD RESERVOIR VILLAGE SINGAPORE 471739,739A,RESERVOIR VILLAGE,1.3382420320000001,103.92330390000001,103.92330390000001,471739,BEDOK RESERVOIR ROAD,RESERVOIR VILLAGE,38014.41388,35601.70465,471739
0,1 LOWER KENT RIDGE ROAD DBS NTUC NUH SINGAPORE 119082,1,DBS NTUC NUH,1.293512877,103.78468559999999,103.78468559999999,119082,LOWER KENT RIDGE ROAD,DBS NTUC NUH,22587.56911,30655.652810000003,119082
1,1 LOWER KENT RIDGE ROAD LEARNING VISION @ WORK PTE. LTD. SINGAPORE 119082,1,LEARNING VISION @ WORK PTE. LTD.,1.292774327,103.784084,103.784084,119082,LOWER KENT RIDGE ROAD,LEARNING VISION @ WORK PTE. LTD.,22520.619,30573.98901,119082
2,1 LOWER KENT RIDGE ROAD OCBC NUH - FAIRPRICE SINGAPORE 119082,1,OCBC NUH - FAIRPRICE,1.293512877,103.78468559999999,103.78468559999999,119082,LOWER KENT RIDGE ROAD,OCBC NUH - FAIRPRICE,22587.56911,30655.652810000003,119082
3,1 LOWER KENT RIDGE ROAD NUH MEDICAL CENTRE SINGAPORE 119082,1,NUH MEDICAL CENTRE,1.293502749,103.78421740000002,103.78421740000002,119082,LOWER KENT RIDGE ROAD,NUH MEDICAL CENTRE,22535.46072,30654.5339,119082
4,1 LOWER KENT RIDGE ROAD ONE@KENTRIDGE SINGAPORE 119082,1,ONE@KENTRIDGE,1.29277432,103.784084,103.784084,119082,LOWER KENT RIDGE ROAD,ONE@KENTRIDGE,22520.61803,30573.98822,119082
0,7 KAKI BUKIT AVENUE 3 KAKI BUKIT RECREATION CENTRE SINGAPORE 415814,7,KAKI BUKIT RECREATION CENTRE,1.337297144,103.9066317,103.9066317,415814,KAKI BUKIT AVENUE 3,KAKI BUKIT RECREATION CENTRE,36158.97241,35497.16188,415814
1,7 KAKI BUKIT AVENUE 3 DBS KAKI BUKIT RECREATION CENTRE SINGAPORE 415814,7,DBS KAKI BUKIT RECREATION CENTRE,1.337217119,103.90665729999999,103.90665729999999,415814,KAKI BUKIT AVENUE 3,DBS KAKI BUKIT RECREATION CENTRE,36161.826069999996,35488.31322,415814
0,221 BOON LAY PLACE OCBC BOON LAY SHOPPING CENTRE FAIRPRICE SINGAPORE 640221,221,OCBC BOON LAY SHOPPING CENTRE FAIRPRICE,1.346373764,103.7124728,103.7124728,640221,BOON LAY PLACE,OCBC BOON LAY SHOPPING CENTRE FAIRPRICE,14551.1907,36501.01969,640221
1,221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221,221,DBS NTUC BOON LAY PLACE,1.346373764,103.7124728,103.7124728,640221,BOON LAY PLACE,DBS NTUC BOON LAY PLACE,14551.1907,36501.01969,640221
2,221 BOON LAY PLACE OCBC BOON LAY SHOPPING CENTRE SINGAPORE 640221,221,OCBC BOON LAY SHOPPING CENTRE,1.346373764,103.7124728,103.7124728,640221,BOON LAY PLACE,OCBC BOON LAY SHOPPING CENTRE,14551.1907,36501.01969,640221
3,221 BOON LAY PLACE BOON LAY SHOPPING CENTRE SINGAPORE 640221,221,BOON LAY SHOPPING CENTRE,1.346373764,103.7124728,103.7124728,640221,BOON LAY PLACE,BOON LAY SHOPPING CENTRE,14551.1907,36501.019660000005,640221
4,221 BOON LAY PLACE RAINBOW CHILDCARE PTE LTD SINGAPORE 640221,221,RAINBOW CHILDCARE PTE LTD,1.346348193,103.7124293,103.7124293,640221,BOON LAY PLACE,RAINBOW CHILDCARE PTE LTD,14546.34919,36498.19239,640221
5,221 BOON LAY PLACE UOB BOON LAY PLACE SINGAPORE 640221,221,UOB BOON LAY PLACE,1.346373764,103.7124728,103.7124728,640221,BOON LAY PLACE,UOB BOON LAY PLACE,14551.1907,36501.01969,640221
0,18B CIRCUIT ROAD MACPHERSON RESIDENCY SINGAPORE 372018,18B,MACPHERSON RESIDENCY,1.329181051,103.88824840000001,103.88824840000001,372018,CIRCUIT ROAD,MACPHERSON RESIDENCY,34113.13091,34599.67213,372018
0,5 TECH PARK CRESCENT TUAS TECHPARK SINGAPORE 638127,5,TUAS TECHPARK,1.311467888,103.63034,103.63034,638127,TECH PARK CRESCENT,TUAS TECHPARK,5410.361984,32641.889539999996,638127
0,1 HOUGANG STREET 91 UOB HOUGANG 1 SINGAPORE 538692,1,UOB HOUGANG 1,1.375609857,103.8794075,103.8794075,538692,HOUGANG STREET 91,UOB HOUGANG 1,33129.12208,39733.51398,538692
1,1 HOUGANG STREET 91 DBS NTUC HOUGANG POINT SINGAPORE 538692,1,DBS NTUC HOUGANG POINT,1.3756433540000002,103.8795121,103.8795121,538692,HOUGANG STREET 91,DBS NTUC HOUGANG POINT,33140.76379,39737.21815,538692
2,1 HOUGANG STREET 91 OCBC HOUGANG ST 91 - FAIRPRICE SINGAPORE 538692,1,OCBC HOUGANG ST 91 - FAIRPRICE,1.3756050709999998,103.87945500000001,103.87945500000001,538692,HOUGANG STREET 91,OCBC HOUGANG ST 91 - FAIRPRICE,33134.41378,39732.98481,538692
3,1 HOUGANG STREET 91 DBS HOUGANG 1 SINGAPORE 538692,1,DBS HOUGANG 1,1.3756146409999999,103.87948349999999,103.87948349999999,538692,HOUGANG STREET 91,DBS HOUGANG 1,33137.58877,39734.04316,538692
4,1 HOUGANG STREET 91 HOUGANG 1 SINGAPORE 538692,1,HOUGANG 1,1.375667283,103.8794503,103.8794503,538692,HOUGANG STREET 91,HOUGANG 1,33133.88457,39739.864,538692
5,1 HOUGANG STREET 91 VILLAGE RESIDENCE HOUGANG SINGAPORE 538692,1,VILLAGE RESIDENCE HOUGANG,1.3758499819999999,103.8793,103.8793,538692,HOUGANG STREET 91,VILLAGE RESIDENCE HOUGANG,33117.16511,39760.06551,538692
0,10 NEO TIEW LANE 2 GALLOP KRANJI FARM RESORT SINGAPORE 718813,10,GALLOP KRANJI FARM RESORT,1.419693574,103.7185755,103.7185755,718813,NEO TIEW LANE 2,GALLOP KRANJI FARM RESORT,15230.74998,44608.33554,718813
0,3 TUAS SOUTH STREET 12 TUAS SOUTH DORMITORY SINGAPORE 636947,3,TUAS SOUTH DORMITORY,1.271645216,103.6336113,103.6336113,636947,TUAS SOUTH STREET 12,TUAS SOUTH DORMITORY,5774.077756000001,28238.44773,636947
0,5 CHANGI BUSINESS PARK CENTRAL 1 DBS CHANGI CITY POINT SINGAPORE 486038,5,DBS CHANGI CITY POINT,1.334083638,103.962946,103.962946,486038,CHANGI BUSINESS PARK CENTRAL 1,DBS CHANGI CITY POINT,42426.19041,35142.086989999996,486038
1,5 CHANGI BUSINESS PARK CENTRAL 1 CHANGI CITY SINGAPORE 486038,5,CHANGI CITY,1.33411313,103.9627928,103.9627928,486038,CHANGI BUSINESS PARK CENTRAL 1,CHANGI CITY,42409.1407,35145.347180000004,486038
2,5 CHANGI BUSINESS PARK CENTRAL 1 CHANGI CITY POINT SINGAPORE 486038,5,CHANGI CITY POINT,1.334036379,103.9629176,103.9629176,486038,CHANGI BUSINESS PARK CENTRAL 1,CHANGI CITY POINT,42423.02695,35136.861130000005,486038
3,5 CHANGI BUSINESS PARK CENTRAL 1 DBS NTUC CHANGI CITY POINT SINGAPORE 486038,5,DBS NTUC CHANGI CITY POINT,1.334149835,103.9629818,103.9629818,486038,CHANGI BUSINESS PARK CENTRAL 1,DBS NTUC CHANGI CITY POINT,42430.16756,35149.406910000005,486038
4,5 CHANGI BUSINESS PARK CENTRAL 1 OCBC CHANGI CITY POINT - FAIRPRICE SINGAPORE 486038,5,OCBC CHANGI CITY POINT - FAIRPRICE,1.33432516,103.9623893,103.9623893,486038,CHANGI BUSINESS PARK CENTRAL 1,OCBC CHANGI CITY POINT - FAIRPRICE,42364.22909,35168.790010000004,486038
0,2 BUKIT PANJANG RING ROAD DBS NTUC BUKIT PANJANG RING ROAD SINGAPORE 679947,2,DBS NTUC BUKIT PANJANG RING ROAD,1.377600591,103.7724897,103.7724897,679947,BUKIT PANJANG RING ROAD,DBS NTUC BUKIT PANJANG RING ROAD,21230.49831,39953.67619,679947
1,2 BUKIT PANJANG RING ROAD BUKIT PANJANG HAWKER CENTRE SINGAPORE 679947,2,BUKIT PANJANG HAWKER CENTRE,1.377526599,103.7725312,103.7725312,679947,BUKIT PANJANG RING ROAD,BUKIT PANJANG HAWKER CENTRE,21235.12598,39945.49439,679947
0,159A HOUGANG STREET 11 MULTI STOREY CAR PARK SINGAPORE 531159,159A,MULTI STOREY CAR PARK,1.3518933659999999,103.87944449999999,103.87944449999999,531159,HOUGANG STREET 11,MULTI STOREY CAR PARK,33133.295739999994,37111.06443,531159
1,159A HOUGANG STREET 11 FOOD CENTRE SINGAPORE 531159,159A,FOOD CENTRE,1.352090604,103.8793146,103.8793146,531159,HOUGANG STREET 11,FOOD CENTRE,33118.837080000005,37132.873719999996,531159
0,257 KRANJI ROAD KRANJI INDUSTRIAL ESTATE SINGAPORE 739503,257,KRANJI INDUSTRIAL ESTATE,1.43594536,103.7540084,103.7540084,739503,KRANJI ROAD,KRANJI INDUSTRIAL ESTATE,19173.98568,46405.212530000004,739503
0,108 DEPOT ROAD DBS NTUC DEPOT ROAD SINGAPORE 100108,108,DBS NTUC DEPOT ROAD,1.280966807,103.8102982,103.8102982,100108,DEPOT ROAD,DBS NTUC DEPOT ROAD,25438.01801,29268.3328,100108
1,108 DEPOT ROAD OCBC DEPOT HEIGHTS SHOPPING CENTRE SINGAPORE 100108,108,OCBC DEPOT HEIGHTS SHOPPING CENTRE,1.280966807,103.8102982,103.8102982,100108,DEPOT ROAD,OCBC DEPOT HEIGHTS SHOPPING CENTRE,25438.01801,29268.3328,100108
2,108 DEPOT ROAD DEPOT HEIGHTS SHOPPING CENTRE SINGAPORE 100108,108,DEPOT HEIGHTS SHOPPING CENTRE,1.280966807,103.8102982,103.8102982,100108,DEPOT ROAD,DEPOT HEIGHTS SHOPPING CENTRE,25438.01801,29268.33283,100108
3,108 DEPOT ROAD EDUCA-ZION GROUP PTE. LTD. SINGAPORE 100108,108,EDUCA-ZION GROUP PTE. LTD.,1.2811222690000001,103.81003129999999,103.81003129999999,100108,DEPOT ROAD,EDUCA-ZION GROUP PTE. LTD.,25408.3167,29285.523189999996,100108
0,85 DAWSON ROAD SKYVILLE @ DAWSON SINGAPORE 141085,85,SKYVILLE @ DAWSON,1.295319663,103.8097586,103.8097586,141085,DAWSON ROAD,SKYVILLE @ DAWSON,25377.9798,30855.3982,141085
0,533 CHOA CHU KANG STREET 51 DBS LIMBANG SHOPPING CENTRE SINGAPORE 680533,533,DBS LIMBANG SHOPPING CENTRE,1.3920738869999998,103.7430996,103.7430996,680533,CHOA CHU KANG STREET 51,DBS LIMBANG SHOPPING CENTRE,17959.8064,41554.16541,680533
1,533 CHOA CHU KANG STREET 51 DBS NTUC LIMBANG SHOPPING CENTRE SINGAPORE 680533,533,DBS NTUC LIMBANG SHOPPING CENTRE,1.3920738869999998,103.7430996,103.7430996,680533,CHOA CHU KANG STREET 51,DBS NTUC LIMBANG SHOPPING CENTRE,17959.8064,41554.16541,680533
2,533 CHOA CHU KANG STREET 51 OCBC LIMBANG SHOPPING CENTRE - FAIRPRICE SINGAPORE 680533,533,OCBC LIMBANG SHOPPING CENTRE - FAIRPRICE,1.392059532,103.74315490000001,103.74315490000001,680533,CHOA CHU KANG STREET 51,OCBC LIMBANG SHOPPING CENTRE - FAIRPRICE,17965.95797,41552.57791,680533
3,533 CHOA CHU KANG STREET 51 CHERIE HEARTS HOLDINGS PTE. LTD. SINGAPORE 680533,533,CHERIE HEARTS HOLDINGS PTE. LTD.,1.392073879,103.7430996,103.7430996,680533,CHOA CHU KANG STREET 51,CHERIE HEARTS HOLDINGS PTE. LTD.,17959.8067,41554.16459,680533
