address,LATITUDE,LONGITUDE
256 JURONG EAST ST 24,1.344235985,103.73825759999998
542 JELAPANG RD,1.382958952,103.7639516
169 HOUGANG AVE 1,1.351604901,103.889849
335A YISHUN ST 31,1.433280527,103.8444368
49 TEBAN GDNS RD,1.3209892840000002,103.7381807
288 BISHAN ST 24,1.356923853,103.8451565
288 BISHAN ST 24,1.3569390280000002,103.845176
873 WOODLANDS ST 81,1.443295229,103.7897468
636 JURONG WEST ST 65,1.342251668,103.6978706
56 STIRLING RD,1.296696151,103.8042695
167 HOUGANG AVE 1,1.351815936,103.8884481
101 BT PURMEI RD,1.2714625659999998,103.8256835
204 JURONG EAST ST 21,1.3371914740000002,103.7419419
157 JLN TECK WHYE,1.379187865,103.7567829
322 UBI AVE 1,1.327912888,103.9048338
105 CLEMENTI ST 12,1.32271179,103.7698881
105 CLEMENTI ST 12,1.32271179,103.7698881
229 TAMPINES ST 23,1.355931435,103.9539445
648 JLN TENAGA,1.332314538,103.9055202
407 YISHUN AVE 6,1.425907134,103.8481699
407 YISHUN AVE 6,1.425907131,103.8481699
269B COMPASSVALE LINK,1.3836011469999998,103.8959425
9A BOON TIONG RD,1.286827152,103.8286595
144 BT BATOK WEST AVE 6,1.350043387,103.7442374
28 CASSIA CRES,1.30894453,103.8835301
234 BT BATOK EAST AVE 5,1.349141898,103.7554263
263 SERANGOON CTRL DR,1.353863227,103.8719396
68 CIRCUIT RD,1.325468011,103.8880774
138 PASIR RIS ST 11,1.363330659,103.9597265
138 PASIR RIS ST 11,1.363407073,103.9598103
142 PASIR RIS ST 11,1.363452585,103.9589017
332 JURONG EAST AVE 1,1.351591239,103.7301961
196A PUNGGOL FIELD,1.399203942,103.9067408
203 JURONG EAST ST 21,1.336833891,103.7425445
218 LOR 8 TOA PAYOH,1.342725835,103.8551516
322 SERANGOON AVE 3,1.351755071,103.8686624
410 SERANGOON CTRL,1.3477789669999998,103.8738429
268C PUNGGOL FIELD,1.403474149,103.8979384
236A SERANGOON AVE 2,1.353876939,103.8695107
537 ANG MO KIO AVE 5,1.375200096,103.8530598
501 BT BATOK ST 52,1.351493194,103.7549981
501 BT BATOK ST 52,1.351493186,103.7549981
511 BT BATOK ST 52,1.35272298,103.7537964
511 BT BATOK ST 52,1.352715295,103.7537935
544 SERANGOON NTH AVE 3,1.3744095930000002,103.8709312
107 ALJUNIED CRES,1.318964653,103.8842872
48 DORSET RD,1.31424121,103.8506228
312 SHUNFU RD,1.351204616,103.8387168
519C TAMPINES CTRL 8,1.356213389,103.9399605
244 YISHUN RING RD,1.433742263,103.8412579
830 YISHUN ST 81,1.414238374,103.8339538
154 GANGSA RD,1.374816801,103.7651093
134 YISHUN ST 11,1.432376505,103.8314109
112 C'WEALTH CRES,1.306616608,103.7981838
191 BISHAN ST 13,1.3505416119999998,103.8513711
483 PASIR RIS DR 4,1.374041675,103.9599992
483 PASIR RIS DR 4,1.374024239,103.960046
498B TAMPINES ST 45,1.361021726,103.9586014
545 SERANGOON NTH AVE 3,1.375025135,103.8710748
150 RIVERVALE CRES,1.392354298,103.9062606
932 TAMPINES ST 91,1.34560021,103.9394413
460 JURONG WEST ST 41,1.3499193180000002,103.7206923
240 JURONG EAST ST 21,1.341067511,103.7415732
467 ADMIRALTY DR,1.452226677,103.8144259
574 PASIR RIS ST 53,1.374256701,103.9461368
640 BEDOK RESERVOIR RD,1.332101322,103.9049532
642 CHOA CHU KANG ST 64,1.398396264,103.749201
642 CHOA CHU KANG ST 64,1.398396559,103.7491999
139A LOR 1A TOA PAYOH,1.336277758,103.8440449
128 PENDING RD,1.3759951119999998,103.7697662
128 PENDING RD,1.376028005,103.7697491
898A TAMPINES ST 81,1.346813183,103.9348873
878 WOODLANDS AVE 9,1.445432594,103.7919971
333 KANG CHING RD,1.339279332,103.7234416
333 KANG CHING RD,1.339526914,103.7232866
565 ANG MO KIO AVE 3,1.369539344,103.8583856
565 ANG MO KIO AVE 3,1.369509359,103.8583522
565 ANG MO KIO AVE 3,1.3694230790000002,103.858177
33 LIM LIAK ST,1.285119168,103.8315772
814 TAMPINES ST 81,1.347283604,103.9365539
722 ANG MO KIO AVE 8,1.37224394,103.8475293
43 MOH GUAN TER,1.284670567,103.8310493
681C WOODLANDS DR 62,1.439788661,103.8031201
417 FAJAR RD,1.383944333,103.7680932
72 CIRCUIT RD,1.3245476109999998,103.8879439
765 PASIR RIS ST 71,1.376702331,103.9347472
305 CLEMENTI AVE 4,1.322061089,103.766014
305 CLEMENTI AVE 4,1.322061091,103.766014
27 MARINE CRES,1.304025089,103.9135015
623B PUNGGOL CTRL,1.399359355,103.9118367
415C FERNVALE LINK,1.38931985,103.8805012
226 YISHUN ST 21,1.434418238,103.836163
137 SIMEI ST 1,1.347580094,103.9563105
284 YISHUN AVE 6,1.4396985969999998,103.8388285
162B PUNGGOL CTRL,1.396272161,103.9145378
940 JURONG WEST ST 91,1.343307908,103.6888734
490C CHOA CHU KANG AVE 5,1.375750144,103.7417518
272C SENGKANG CTRL,1.3842733269999998,103.893821
501 SERANGOON NTH AVE 4,1.374183912,103.8761056
326D ANCHORVALE RD,1.396130529,103.8880971
505 CHOA CHU KANG ST 51,1.389074186,103.7421409
505 CHOA CHU KANG ST 51,1.3888308669999998,103.7420493
51 KENT RD,1.316757072,103.8511056
28 HOY FATT RD,1.2867565440000002,103.8101217
569 PASIR RIS ST 51,1.3696531230000002,103.9491693
67 MARINE DR,1.304457437,103.9096029
543 JURONG WEST ST 42,1.3518632519999998,103.7157986
618 SENJA RD,1.385266156,103.7612879
425 SERANGOON AVE 1,1.348126435,103.8766051
366 CORPORATION DR,1.337891083,103.7196814
64 KALLANG BAHRU,1.320346637,103.8683475
64 KALLANG BAHRU,1.320368851,103.8683408
64 KALLANG BAHRU,1.320368847,103.8683408
10 HOLLAND AVE,1.308149971,103.7942752
414 BT BATOK WEST AVE 4,1.363576106,103.74597740000002
273A PUNGGOL PL,1.402284312,103.9021043
402 CHOA CHU KANG AVE 3,1.379202527,103.7394381
720 JURONG WEST AVE 5,1.344351382,103.6974973
720 JURONG WEST AVE 5,1.344339503,103.6975781
720 JURONG WEST AVE 5,1.344351373,103.6974973
506 SERANGOON NTH AVE 4,1.372816319,103.8763397
113 TAMPINES ST 11,1.346478517,103.9461768
113 TAMPINES ST 11,1.346478513,103.9461768
111 ALJUNIED CRES,1.320397276,103.8842468
111 ALJUNIED CRES,1.320371265,103.8840291
111 ALJUNIED CRES,1.32037127,103.8840291
794 WOODLANDS DR 72,1.442574491,103.8035941
92 PIPIT RD,1.32319474,103.8873506
690 HOUGANG ST 61,1.376932057,103.885697
8 JLN BATU,1.30263934,103.8831797
8 JLN BATU,1.360360286,103.7628386
150 YISHUN ST 11,1.4309694169999998,103.8336487
104 WHAMPOA DR,1.320799591,103.8533278
149 SILAT AVE,1.277360665,103.8316002
235 ANG MO KIO AVE 3,1.366823609,103.8364912
235 ANG MO KIO AVE 3,1.366823607,103.8364912
10 PINE CL,1.309152394,103.8822425
15 BEDOK STH RD,1.317890918,103.9463386
15 BEDOK STH RD,1.320909667,103.9355419
15 BEDOK STH RD,1.318608533,103.9465235
15 BEDOK STH RD,1.318171234,103.9473047
15 BEDOK STH RD,1.318717038,103.9470124
15 BEDOK STH RD,1.319045629,103.9469876
15 BEDOK STH RD,1.319061198,103.9463704
15 BEDOK STH RD,1.317723214,103.9469022
15 BEDOK STH RD,1.318182888,103.9467537
15 BEDOK STH RD,1.317678177,103.9473975
85C LOR 4 TOA PAYOH,1.336285709,103.8474794
148 BISHAN ST 11,1.344233608,103.8547636
12 REDHILL CL,1.286076106,103.8165169
201D COMPASSVALE DR,1.387287928,103.8935985
164 SIMEI RD,1.346073025,103.9584323
450 SIN MING AVE,1.358355538,103.8303978
28 KELANTAN RD,1.30581076,103.8574796
167C PUNGGOL EAST,1.3943889619999998,103.9147524
602 CLEMENTI WEST ST 1,1.305124151,103.766301
602 CLEMENTI WEST ST 1,1.3051044,103.7663119
218 BISHAN ST 23,1.356862369,103.8497233
759 YISHUN ST 72,1.4262460069999998,103.8332335
473 PASIR RIS DR 6,1.374265726,103.9565955
473 PASIR RIS DR 6,1.374495021,103.9573625
473 PASIR RIS DR 6,1.374491114,103.9573634
859 JURONG WEST ST 81,1.349978421,103.6962247
859 JURONG WEST ST 81,1.349230323,103.6961006
859 JURONG WEST ST 81,1.3490374269999998,103.6961652
725 TAMPINES ST 71,1.356984507,103.9353345
725 TAMPINES ST 71,1.356984507,103.9353345
725 TAMPINES ST 71,1.356984507,103.9353345
367 BT BATOK ST 31,1.360332742,103.7496915
449 BT PANJANG RING RD,1.384170966,103.772387
677 WOODLANDS AVE 6,1.439386154,103.8017065
677 WOODLANDS AVE 6,1.439386151,103.8017065
1 LOR LEW LIAN,1.350867126,103.8753439
26 TIONG BAHRU RD,1.285670557,103.8308321
75C REDHILL RD,1.289023143,103.816276
328 ANG MO KIO AVE 3,1.3666179369999998,103.8478669
221 SERANGOON AVE 4,1.359146061,103.8718109
335 SERANGOON AVE 3,1.349442214,103.8710678
335 SERANGOON AVE 3,1.349431174,103.8709211
14A LOR 7 TOA PAYOH,1.336268211,103.8583152
14A LOR 7 TOA PAYOH,1.336268208,103.8583152
167 BISHAN ST 13,1.348003411,103.8553957
385 BT BATOK WEST AVE 5,1.363483533,103.7521714
838 JURONG WEST ST 81,1.343849017,103.6935081
838 JURONG WEST ST 81,1.343849015,103.6935081
838 JURONG WEST ST 81,1.34384823,103.69350959999998
471C FERNVALE ST,1.395952911,103.8815041
155 HOUGANG ST 11,1.352653389,103.8802927
471 ANG MO KIO AVE 10,1.363466006,103.85670290000002
76 BEDOK NTH RD,1.328296665,103.9420675
76 BEDOK NTH RD,1.328306499,103.9420657
289A BT BATOK ST 25,1.344489809,103.7605172
703 PASIR RIS DR 10,1.380391611,103.9371632
19 QUEEN'S CL,1.292382728,103.8001963
841 WOODLANDS ST 82,1.443506075,103.7917082
825 WOODLANDS ST 81,1.438831226,103.7895893
825 WOODLANDS ST 81,1.4389726630000002,103.7898806
636B SENJA RD,1.3876247080000002,103.7583314
388 YISHUN RING RD,1.429169585,103.8472128
388 YISHUN RING RD,1.429163437,103.8470115
56 LOR 4 TOA PAYOH,1.337029296,103.8503828
127 ANG MO KIO AVE 3,1.371223221,103.8435933
578 HOUGANG AVE 4,1.378952702,103.8852643
570 HOUGANG ST 51,1.377954326,103.8877705
570 HOUGANG ST 51,1.3779650419999998,103.88822
570 HOUGANG ST 51,1.377971765,103.8880995
570 HOUGANG ST 51,1.377971757,103.8880995
120 MCNAIR RD,1.319470224,103.8570358
707 HOUGANG AVE 2,1.36627946,103.8888089
419 CANBERRA RD,1.452174784,103.8188278
566 PASIR RIS ST 51,1.369117523,103.9497161
625 BT BATOK CTRL,1.351381128,103.7485853
625 BT BATOK CTRL,1.351490419,103.7487016
611 HOUGANG AVE 8,1.369971817,103.8847454
686D CHOA CHU KANG CRES,1.404117446,103.748355
686D CHOA CHU KANG CRES,1.404091154,103.7481462
2 BEACH RD,1.304033006,103.8649284
329 UBI AVE 1,1.3270269890000002,103.90481640000002
722 JURONG WEST AVE 5,1.343669447,103.6982983
722 JURONG WEST AVE 5,1.343674105,103.6982983
545 CHOA CHU KANG ST 52,1.393487998,103.7433975
431C YISHUN AVE 1,1.420197193,103.8465045
836 JURONG WEST ST 81,1.342708363,103.6935766
836 JURONG WEST ST 81,1.342630964,103.6934649
526 BT BATOK ST 51,1.357188206,103.7511239
202A PUNGGOL FIELD,1.399664223,103.9044956
807C CHAI CHEE RD,1.327997941,103.9232486
807C CHAI CHEE RD,1.327997942,103.9232486
38 TANGLIN HALT RD,1.297508103,103.7987228
239 CHOA CHU KANG CTRL,1.379448772,103.7475484
657B JURONG WEST ST 65,1.335960987,103.7008403
407 FAJAR RD,1.381445701,103.7683055
114 PENDING RD,1.377855585,103.7698404
666A JURONG WEST ST 65,1.339768,103.7013798
666A JURONG WEST ST 65,1.339767995,103.7013798
867 WOODLANDS ST 83,1.442162671,103.7931296
302B ANCHORVALE LINK,1.387862243,103.8907051
302B ANCHORVALE LINK,1.387863596,103.8907013
474 CHOA CHU KANG AVE 3,1.3785693140000002,103.7384757
545 ANG MO KIO AVE 10,1.373179219,103.8562945
824 YISHUN ST 81,1.413745321,103.8333032
365 YISHUN RING RD,1.429247793,103.8451922
683C WOODLANDS DR 62,1.441115099,103.8033479
288A PUNGGOL PL,1.402377994,103.9030395
853 WOODLANDS ST 83,1.439424025,103.7931011
853 WOODLANDS ST 83,1.439434638,103.7930982
739 WOODLANDS CIRCLE,1.444228709,103.7970254
306 HOUGANG AVE 5,1.367197637,103.8954966
105 LENGKONG TIGA,1.325648315,103.9101122
530 WOODLANDS DR 14,1.431411206,103.7931869
608 SENJA RD,1.382901976,103.7613682
442 YISHUN AVE 11,1.4234900659999998,103.8453332
325 JURONG EAST ST 31,1.348803421,103.7289844
220 BISHAN ST 23,1.357476961,103.8488362
220 BISHAN ST 23,1.357469022,103.8488452
304 HOUGANG AVE 5,1.367758377,103.8955474
132 BT BATOK WEST AVE 6,1.350652438,103.7456252
132 BT BATOK WEST AVE 6,1.350419386,103.7457167
213 BT BATOK ST 21,1.346818455,103.7524969
71 MARINE DR,1.304527645,103.908944
315 BT BATOK ST 32,1.360096376,103.746561
130 SIMEI ST 1,1.346212933,103.9548149
402 HOUGANG AVE 10,1.374438332,103.8966984
715 TAMPINES ST 71,1.35955697,103.9370318
446C JLN KAYU,1.392284488,103.8735796
729 JURONG WEST AVE 5,1.346409119,103.6978016
729 JURONG WEST AVE 5,1.346407841,103.6978013
729 JURONG WEST AVE 5,1.346407848,103.6978013
148 GANGSA RD,1.375918707,103.7661918
241 SERANGOON AVE 3,1.352881785,103.8702368
121D SENGKANG EAST WAY,1.385795211,103.905414
663 WOODLANDS RING RD,1.436220916,103.7984103
771 CHOA CHU KANG ST 54,1.3942676580000002,103.7493193
426 SERANGOON AVE 1,1.347795057,103.8760221
104 BEDOK NTH AVE 4,1.333298521,103.9366015
832 TAMPINES ST 82,1.350101715,103.9353978
55 C'WEALTH DR,1.297119748,103.79737
55 C'WEALTH DR,1.297052651,103.7970781
548 BEDOK NTH AVE 1,1.331310218,103.9268539
637 CHOA CHU KANG NTH 6,1.397379525,103.748139
215 PASIR RIS ST 21,1.368162699,103.9618033
339B SEMBAWANG CL,1.448015957,103.8175607
363 TAMPINES ST 34,1.355520679,103.9608602
434 HOUGANG AVE 8,1.376472216,103.8938221
434 HOUGANG AVE 8,1.376472214,103.8938221
303 JURONG EAST ST 32,1.3448561119999998,103.7356222
267 TOH GUAN RD,1.341117369,103.7447947
330A ANCHORVALE ST,1.396627236,103.8898654
330A ANCHORVALE ST,1.396627233,103.8898654
330A ANCHORVALE ST,1.396627233,103.8898654
544 JELAPANG RD,1.382058449,103.7640154
119 POTONG PASIR AVE 1,1.334561497,103.862943
736 JURONG WEST ST 75,1.346111445,103.7016537
922 TAMPINES ST 91,1.347495105,103.9407628
606 ELIAS RD,1.37666667,103.9426484
181 BEDOK NTH RD,1.326686013,103.941272
654C JURONG WEST ST 61,1.335844658,103.6972932
692B CHOA CHU KANG CRES,1.40067816,103.7513772
94D BEDOK NTH AVE 4,1.333621728,103.9412973
105 ANG MO KIO AVE 4,1.3723132830000002,103.8376011
73 MARINE DR,1.303805416,103.9083624
221 ANG MO KIO AVE 1,1.3663793830000002,103.8394823
85 TELOK BLANGAH HTS,1.277222539,103.8087204
169 BEDOK STH AVE 3,1.320388846,103.9450939
679A PUNGGOL DR,1.405911563,103.9082882
188C RIVERVALE DR,1.395221627,103.9048086
188C RIVERVALE DR,1.3952216169999998,103.9048086
411 YISHUN RING RD,1.425741789,103.8474043
411 YISHUN RING RD,1.425741779,103.8474043
216 YISHUN ST 21,1.432270645,103.8363984
411 BT BATOK WEST AVE 4,1.36411809,103.74602
243 YISHUN RING RD,1.43352113,103.8406271
165A PUNGGOL CTRL,1.394998966,103.9147543
944 TAMPINES AVE 5,1.350708231,103.9408562
225 BT BATOK CTRL,1.348496075,103.7526077
225 BT BATOK CTRL,1.348486155,103.7525979
150 MEI LING ST,1.294903079,103.8036993
150 MEI LING ST,1.294903079,103.8036993
442 FAJAR RD,1.382637048,103.7709324
442 FAJAR RD,1.3814338469999998,103.7713663
442 FAJAR RD,1.381487569,103.7709422
442 FAJAR RD,1.382251153,103.7712357
442 FAJAR RD,1.3809214719999998,103.7708407
442 FAJAR RD,1.3822511519999998,103.7712357
442 FAJAR RD,1.3822520230000002,103.7712358
271D PUNGGOL WALK,1.403514326,103.9008903
334B YISHUN ST 31,1.432533029,103.8457056
428 WOODLANDS ST 41,1.426982924,103.7725785
475 SEGAR RD,1.38894624,103.7726372
668B EDGEFIELD PLAINS,1.404782919,103.9129785
107 JLN RAJAH,1.327853327,103.8549937
376A HOUGANG ST 32,1.363460098,103.8935763
106 BEDOK NTH AVE 4,1.33445895,103.9370871
233 PENDING RD,1.3765260380000002,103.77168
134 BEDOK NTH ST 2,1.328321333,103.9365822
138 MARSILING RD,1.438099953,103.7772638
316 SEMBAWANG VISTA,1.446468791,103.8204842
316 SEMBAWANG VISTA,1.446342758,103.8208166
316 SEMBAWANG VISTA,1.446342755,103.8208166
924 TAMPINES ST 91,1.346791006,103.940777
667B JURONG WEST ST 65,1.340974795,103.7016029
872 YISHUN ST 81,1.4135451019999998,103.8369707
886B WOODLANDS DR 50,1.4382581,103.7941155
80 STRATHMORE AVE,1.294561391,103.8096921
312 YISHUN RING RD,1.431416566,103.8414574
312 YISHUN RING RD,1.431582354,103.8412806
213 CHOA CHU KANG CTRL,1.382172954,103.747212
734 WOODLANDS CIRCLE,1.443892018,103.7979498
144 LOR AH SOO,1.351977155,103.8833135
130 BISHAN ST 12,1.345908888,103.851016
204 PASIR RIS ST 21,1.367497501,103.9623844
759 CHOA CHU KANG NTH 5,1.393218591,103.7467408
759 CHOA CHU KANG NTH 5,1.3932185819999998,103.7467408
450G TAMPINES ST 42,1.3583606380000002,103.9528737
450G TAMPINES ST 42,1.358360627,103.9528736
450G TAMPINES ST 42,1.358360624,103.9528736
942 TAMPINES AVE 5,1.349768954,103.940624
942 TAMPINES AVE 5,1.349773397,103.9406222
258B PUNGGOL FIELD,1.403682308,103.8964614
934 TAMPINES ST 91,1.345334108,103.9401221
201C COMPASSVALE DR,1.387725134,103.8935077
104 BT BATOK CTRL,1.3489950030000002,103.7472582
615 HOUGANG AVE 8,1.368613604,103.8849379
820 JURONG WEST ST 81,1.346332296,103.6951884
504D YISHUN ST 51,1.418333625,103.8437217
703 HOUGANG AVE 2,1.36553096,103.8894606
856 WOODLANDS ST 83,1.4404988280000002,103.7932871
763 CHOA CHU KANG NTH 5,1.392848536,103.7485572
48 CIRCUIT RD,1.325410325,103.885651
421 BEDOK NTH RD,1.328259123,103.9289737
811 YISHUN RING RD,1.416425886,103.8322133
216 TAMPINES ST 23,1.354017993,103.952704
115A YISHUN RING RD,1.43331769,103.8275154
273B JURONG WEST AVE 3,1.351556337,103.7036275
118 CLEMENTI ST 13,1.324917987,103.7718911
659 HOUGANG AVE 8,1.373277214,103.8832067
560 CHOA CHU KANG NTH 6,1.395825412,103.7450273
710 WOODLANDS DR 70,1.440776769,103.7974203
710 WOODLANDS DR 70,1.440776764,103.7974203
710 WOODLANDS DR 70,1.4407852719999998,103.797529
517D JURONG WEST ST 52,1.3449245680000002,103.7194594
79C TOA PAYOH CTRL,1.334660579,103.8485778
244 BT BATOK EAST AVE 5,1.349182698,103.7572392
124 BT BATOK CTRL,1.3511820490000002,103.7472099
323C SENGKANG EAST WAY,1.392913337,103.8924033
228 SIMEI ST 4,1.342552189,103.9560409
627 BEDOK RESERVOIR RD,1.333961867,103.9155993
619 ANG MO KIO AVE 4,1.378588077,103.8386397
619 ANG MO KIO AVE 4,1.378588577,103.8386447
271 PASIR RIS ST 21,1.365667831,103.9639632
324 ANG MO KIO AVE 3,1.368333922,103.8468792
817 TAMPINES ST 81,1.347639667,103.936698
817 TAMPINES ST 81,1.3476350769999998,103.9366956
355 CHOA CHU KANG CTRL,1.383124223,103.7437748
684D CHOA CHU KANG CRES,1.404678203,103.7468001
45 JLN TIGA,1.308637777,103.8846448
324 JURONG EAST ST 31,1.34844973,103.7296098
324 JURONG EAST ST 31,1.348648993,103.729869
324 JURONG EAST ST 31,1.348677354,103.7298689
334D YISHUN ST 31,1.43241465,103.8465171
442 CHOA CHU KANG AVE 4,1.380939699,103.7377339
715 PASIR RIS ST 72,1.382977902,103.9370545
499B TAMPINES AVE 9,1.358870205,103.9563317
126C EDGEDALE PLAINS,1.393970531,103.9106636
103 BISHAN ST 12,1.345512491,103.8483142
547D SEGAR RD,1.388901126,103.7690032
224D COMPASSVALE WALK,1.388548954,103.8984882
351 HOUGANG AVE 7,1.371739811,103.899
484B CHOA CHU KANG AVE 5,1.376230308,103.7363383
453 YISHUN ST 41,1.419910341,103.8455548
353 TAMPINES ST 33,1.354512737,103.9630286
41 TANGLIN HALT RD,1.298228399,103.7985854
225 CHOA CHU KANG CTRL,1.3810906530000002,103.7448896
510 JURONG WEST ST 52,1.348374081,103.718594
510 JURONG WEST ST 52,1.34837798,103.7194483
510 JURONG WEST ST 52,1.34852829,103.7197812
651 WOODLANDS RING RD,1.438322013,103.799572
18C HOLLAND DR,1.310316292,103.7917389
658 WOODLANDS RING RD,1.4366417130000002,103.7996016
240 PASIR RIS ST 21,1.373368723,103.962797
101A LOR 2 TOA PAYOH,1.339741267,103.8472642
734 YISHUN AVE 5,1.429264553,103.8310748
427 CLEMENTI AVE 3,1.311970645,103.763803
427 CLEMENTI AVE 3,1.312123221,103.7638921
427 CLEMENTI AVE 3,1.311966909,103.7641272
673A JURONG WEST ST 65,1.3442651819999998,103.7012495
62A STRATHMORE AVE,1.294386975,103.8114265
223 YISHUN ST 21,1.434367282,103.8356027
223 YISHUN ST 21,1.434367273,103.8356027
406 WOODLANDS ST 41,1.429520712,103.7720521
406 WOODLANDS ST 41,1.429403896,103.7727281
406 WOODLANDS ST 41,1.4294038919999998,103.7727282
710 PASIR RIS ST 72,1.381977573,103.9376377
688E WOODLANDS DR 75,1.44381514,103.80794509999998
125 POTONG PASIR AVE 1,1.33541494,103.8651688
649 PASIR RIS DR 10,1.378440932,103.9383118
306A ANCHORVALE LINK,1.390179672,103.8890486
101D PUNGGOL FIELD,1.398484785,103.9061439
161 BT BATOK ST 11,1.348469158,103.7420508
366 BT BATOK ST 31,1.360364788,103.7489167
386 TAMPINES ST 32,1.354839111,103.9591535
117 BISHAN ST 12,1.347017421,103.8499867
158 ANG MO KIO AVE 4,1.3747805869999998,103.83899759999998
527 WOODLANDS DR 14,1.43173161,103.7921062
25 SIN MING RD,1.355339843,103.8374586
25 SIN MING RD,1.354890923,103.8381899
25 SIN MING RD,1.354993048,103.8374735
508C WELLINGTON CIRCLE,1.452882396,103.8214319
293 TAMPINES ST 22,1.350391081,103.9549016
715 CLEMENTI WEST ST 2,1.303153603,103.7619437
131 MARSILING RISE,1.43847984,103.7786134
131 MARSILING RISE,1.438479295,103.7786159
659 CHOA CHU KANG CRES,1.401242739,103.7493942
454 CHOA CHU KANG AVE 4,1.378937134,103.7350388
454 CHOA CHU KANG AVE 4,1.378986387,103.734822
205 ANG MO KIO AVE 1,1.3669408440000002,103.8435824
850 JURONG WEST ST 81,1.3464268069999998,103.6919365
850 JURONG WEST ST 81,1.346431219,103.6919404
641 PASIR RIS DR 1,1.3764170669999998,103.9395942
519 WOODLANDS DR 14,1.434588531,103.7919627
213B COMPASSVALE LANE,1.385539436,103.9007808
259 TAMPINES ST 21,1.355135681,103.9499859
524C PASIR RIS ST 51,1.370545294,103.9475946
524C PASIR RIS ST 51,1.370545286,103.9475946
452B SENGKANG WEST WAY,1.3935921999999998,103.8739756
101 WHAMPOA DR,1.320417102,103.8538139
18 JLN TENTERAM,1.327827687,103.8600807
148 RIVERVALE CRES,1.390762155,103.9051958
465 ANG MO KIO AVE 10,1.3662010409999998,103.857201
602 HOUGANG AVE 4,1.371232979,103.886918
484 TAMPINES ST 43,1.3618978590000002,103.9526394
618 ANG MO KIO AVE 4,1.37795244,103.8384469
203 TAMPINES ST 21,1.3525434930000002,103.9523288
203 TAMPINES ST 21,1.352213804,103.952454
203 TAMPINES ST 21,1.352227945,103.9524374
3 LOR LEW LIAN,1.35047536,103.876133
125 YISHUN ST 11,1.433950694,103.8304398
283 TOH GUAN RD,1.339085068,103.747058
613 ANG MO KIO AVE 4,1.378456616,103.8392927
105D EDGEFIELD PLAINS,1.397175309,103.9052296
105D EDGEFIELD PLAINS,1.3971753059999998,103.9052296
226E ANG MO KIO AVE 1,1.366497095,103.839776
226E ANG MO KIO AVE 1,1.366487367,103.8398082
968 HOUGANG AVE 9,1.3787132430000002,103.8785236
133 POTONG PASIR AVE 1,1.33431719,103.8658795
11 TECK WHYE LANE,1.3797622109999998,103.7549694
933 JURONG WEST ST 91,1.342103693,103.6898088
933 JURONG WEST ST 91,1.342103687,103.6898088
172 HOUGANG AVE 1,1.350579344,103.8894959
148 SIMEI ST 1,1.346266941,103.9559648
208 BT BATOK ST 21,1.345903105,103.7488118
352 KANG CHING RD,1.339365794,103.7201844
352 KANG CHING RD,1.339365789,103.7201844
62 C'WEALTH DR,1.298493156,103.7970912
529 CHOA CHU KANG ST 51,1.392192181,103.7421435
409 HOUGANG AVE 10,1.373692291,103.8951162
739 TAMPINES ST 72,1.359227877,103.9332099
7 EVERTON PK,1.276924352,103.8386795
7 EVERTON PK,1.277042412,103.839265
614 ANG MO KIO AVE 4,1.377969305,103.8392171
269 YISHUN ST 22,1.4371253780000002,103.840329
140 SERANGOON NTH AVE 2,1.3684345690000002,103.8750065
140 SERANGOON NTH AVE 2,1.3684345690000002,103.8750065
271C JURONG WEST ST 24,1.350153145,103.7042931
410 SEMBAWANG DR,1.4526477480000002,103.8177213
7 JLN BT MERAH,1.287300521,103.8079883
606 CLEMENTI WEST ST 1,1.304853536,103.7679903
340 WOODLANDS AVE 1,1.4311642480000002,103.7811347
3 EVERTON PK,1.277217301,103.838704
50 STIRLING RD,1.297140906,103.8037912
451 PASIR RIS DR 6,1.371469056,103.958128
451 PASIR RIS DR 6,1.371484853,103.9580969
305 SHUNFU RD,1.3501165119999998,103.8387306
305 SHUNFU RD,1.350115061,103.8387276
114 PASIR RIS ST 11,1.368450584,103.9549614
735 JURONG WEST ST 75,1.346155209,103.7011694
735 JURONG WEST ST 75,1.3461552,103.7011694
735 JURONG WEST ST 75,1.3461547740000002,103.701172
768 CHOA CHU KANG ST 54,1.394126528,103.7499616
768 CHOA CHU KANG ST 54,1.394130966,103.7500074
768 CHOA CHU KANG ST 54,1.394126524,103.7499616
114 JURONG EAST ST 13,1.339213865,103.73461
114 JURONG EAST ST 13,1.339231663,103.734632
476 JURONG WEST ST 41,1.3477157430000002,103.7241842
122 SERANGOON NTH AVE 1,1.366690924,103.8713591
145 BEDOK RESERVOIR RD,1.334290192,103.9121354
47 BENDEMEER RD,1.323397413,103.866812
762 BEDOK RESERVOIR VIEW,1.33621989,103.9343276
154 RIVERVALE CRES,1.391035892,103.9069091
26 DOVER CRES,1.305913876,103.7815667
278 TAMPINES ST 22,1.346783751,103.9511366
49 DORSET RD,1.312957982,103.8501587
364 CLEMENTI AVE 2,1.312406419,103.7687523
54 LOR 5 TOA PAYOH,1.337356664,103.8503907
747 PASIR RIS ST 71,1.3792208259999998,103.9345558
214 CHOA CHU KANG CTRL,1.3827601630000002,103.7467177
214 CHOA CHU KANG CTRL,1.382455292,103.7466183
214 CHOA CHU KANG CTRL,1.3824992880000002,103.7465054
431 CLEMENTI AVE 3,1.313774387,103.7625352
431 CLEMENTI AVE 3,1.31380878,103.7630172
